region,year,gov_change,UR_part,age,tenure,GRP,GRP_pc,GRP_pc_growth,GRP_growth,crime_rate,population,unemp_growth,unemp_rate,UR_result,turnout,real_UR_result,life_exp,pop_growth,invest,invest_growth,GRP_prev,GRP_pc_prev,GRP_pc_prev_growth,unemp_rate_prev,unemp_growth_prev,UR_result_prev,turnout_prev,pop_growth_prev,invest_growth_prev,crime_rate_prev,crime_rate_growth_prev,poverty_prev,poverty_prev_growth
Тюменская область (без ХМАО и ЯНАО),2011,0,1,43,6,706053,"518,3943","0,2716","0,2896",2598,1362,"-0,1449","5,9","0,651","0,531","0,345681","69,41","0,01414743112",378271,"0,2223622515","547487,9","407,6603872","-0,8124482249","6,9","0,01470588235","0,7888","0,8399","0,006746626687","0,08817303364",2426,"-0,0560311284","12,5","0,008064516129"
Тюменская область (без ХМАО и ЯНАО),2012,0,1,44,7,"730636,8","527,5356","0,0176","0,0348",2142,1385,"-0,0339","5,7","0,731","0,7915","0,5785865","69,45","0,01688693098",418058,"0,1051812061",706053,"518,3942731","0,271632686","5,9","-0,1449275362","0,651","0,531","0,01414743112","0,2223622515",2598,"0,07089859852","11,6","-0,072"
Тюменская область (без ХМАО и ЯНАО),2013,0,1,45,8,"845206,2","599,8625","0,1371","0,1568",2412,1409,"-0,0877","5,2","0,731","0,7915","0,5785865","70,14","0,01732851986",444021,"0,06210382291","730636,8","527,5355957","0,01763391884","5,7","-0,03389830508","0,731","0,7915","0,01688693098","0,1051812061",2142,"-0,1755196305","10,4","-0,1034482759"
Тюменская область (без ХМАО и ЯНАО),2014,0,1,46,9,"801467,4","560,8589","-0,0650","-0,0517",2131,1429,"0,0577","5,5","0,731","0,7915","0,5785865","70,32","0,01419446416",487186,"0,09721387052","845206,2","599,8624556","0,137103279","5,2","-0,08771929825","0,731","0,7915","0,01732851986","0,06210382291",2412,"0,1260504202","11,8","0,1346153846"
Тюменская область (без ХМАО и ЯНАО),2015,0,1,47,10,"905673,5","622,4560","0,1098","0,1300",2148,1455,"0,1273","6,2","0,731","0,7915","0,5785865","70,58","0,01819454164",489902,"0,005574872841","801467,4","560,8589223","-0,06502079427","5,5","0,05769230769","0,731","0,7915","0,01419446416","0,09721387052",2131,"-0,1165008292",12,"0,01694915254"
Тюменская область (без ХМАО и ЯНАО),2016,0,1,48,11,"915904,7","619,6919","-0,0044","0,0113",1873,1478,"-0,0968","5,6","0,5835","0,8114","0,4734519","71,03","0,01580756014",586101,"0,1963637625","905673,5","622,4560137","0,1098263556","6,2","0,1272727273","0,731","0,7915","0,01819454164","0,005574872841",2148,"0,007977475364","14,7","0,225"
Тюменская область (без ХМАО и ЯНАО),2017,0,1,49,12,"1029135,2","686,5478","0,1079","0,1236",1777,1499,"-0,1071",5,"0,5835","0,8114","0,4734519","72,06","0,01420838972",623234,"0,06335597448","915904,7","619,6919486","-0,004440579102","5,6","-0,09677419355","0,5835","0,8114","0,01580756014","0,1963637625",1873,"-0,1280260708","15,5","0,05442176871"
Тюменская область (без ХМАО и ЯНАО),2018,1,1,50,13,"1259423,2","829,6596","0,2085","0,2238",1689,1518,"-0,1000","4,5","0,7975","0,7888","0,629068","72,08","0,01267511674",621829,"-0,002254369948","1029135,2","686,5478319","0,1078856736",5,"-0,1071428571","0,5835","0,8114","0,01420838972","0,06335597448",1777,"-0,05125467165","15,4","-0,006451612903"
Тюменская область (без ХМАО и ЯНАО),2019,0,1,45,1,,,,,,1538,"-0,0889","4,1","0,7975","0,7888","0,629068","72,75","0,01317523057",567166,"-0,08790680396","1259423,2","829,659552","0,2084512011","4,5","-0,1","0,7975","0,7888","0,01267511674","-0,002254369948","1688,998682","-0,04952240716","14,9","-0,03246753247"
ХМАО,2000,0,0,50,9,438743,"317,2401",,,2379,1383,"-0,0175","11,2","0,6013","0,677","0,4070801","65,87","-0,1007802341",78137,"-0,8622325739",,,,"4,1","-0,08888888889","0,7975","0,7888","0,01317523057","-0,08790680396",,,"14,7","-0,01342281879"
ХМАО,2001,0,1,51,10,"561367,7","397,5692","0,2532","0,2795",2604,1412,"-0,0179",11,"0,6013","0,677","0,4070801",,"0,02096890817",109974,"0,4074510155",438743,"317,2400578",,"11,2","-0,01754385965","0,6013","0,677","-0,1007802341","-0,8622325739",2379,,"11,8","-0,1972789116"
ХМАО,2002,0,1,52,11,"552483,5","384,2027","-0,0336","-0,0158",2390,1438,"-0,0727","10,2","0,6013","0,677","0,4070801",,"0,01841359773",110389,"0,003773619219","561367,7","397,5691926","0,2532124579",11,"-0,01785714286","0,6013","0,677","0,02096890817","0,4074510155",2604,"0,09457755359","9,3","-0,2118644068"
ХМАО,2003,0,1,53,12,"717219,7","493,6130","0,2848","0,2982",2738,1453,"-0,0980","9,2","0,4125","0,4807","0,19828875",,"0,01043115438",112900,"0,02274683166","552483,5","384,2027121","-0,03362051382","10,2","-0,07272727273","0,6013","0,677","0,01841359773","0,003773619219",2390,"-0,0821812596","11,6","0,247311828"
ХМАО,2004,0,1,54,13,"956196,5","654,0332","0,3250","0,3332",2926,1462,"0,0543","9,7","0,7484","0,6403","0,47920052",,"0,006194081211",131839,"0,1677502214","717219,7","493,6130076","0,2847723143","9,2","-0,09803921569","0,4125","0,4807","0,01043115438","0,02274683166",2738,"0,1456066946","10,6","-0,08620689655"
ХМАО,2005,0,1,55,14,"1399335,9","953,2261","0,4575","0,4634",3590,1468,"-0,1959","7,8","0,7484","0,6403","0,47920052","67,82","0,004103967168",152436,"0,1562284301","956196,5","654,0331737","0,3249917723","9,7","0,05434782609","0,7484","0,6403","0,006194081211","0,1677502214",2926,"0,06866325785","10,1","-0,04716981132"
ХМАО,2006,0,1,56,15,"1594097,1","1080,7438","0,1338","0,1392",3747,1475,"-0,2179","6,1","0,7484","0,6403","0,47920052",,"0,004768392371",208340,"0,3667375161","1399335,9","953,2260899","0,4574583189","7,8","-0,1958762887","0,7484","0,6403","0,004103967168","0,1562284301",3590,"0,2269309638","7,7","-0,2376237624"
ХМАО,2007,0,1,57,16,"1728340,2","1159,1819","0,0726","0,0842",3166,1491,"0,2295","7,5","0,6596","0,6708","0,44245968","69,35","0,01084745763",257105,"0,2340645099","1594097,1","1080,743797","0,1337748809","6,1","-0,2179487179","0,7484","0,6403","0,004768392371","0,3667375161",3747,"0,04373259053","7,74","0,005194805195"
ХМАО,2008,0,1,58,17,"1937159,1","1288,0047","0,1111","0,1208",2559,1504,"0,0133","7,6","0,6668","0,7857","0,52390476",,"0,00871898055",322200,"0,2531844966","1728340,2","1159,181891","0,07257788107","7,5","0,2295081967","0,6596","0,6708","0,01084745763","0,2340645099",3166,"-0,1550573792","7,54","-0,02583979328"
ХМАО,2009,0,1,59,18,"1811590,9","1191,0525","-0,0753","-0,0648",2444,1521,"-0,1053","6,8","0,6668","0,7857","0,52390476",,"0,01130319149",312139,"-0,03122594662","1937159,1","1288,004721","0,1111325413","7,6","0,01333333333","0,6668","0,7857","0,00871898055","0,2531844966",2559,"-0,1917245736","7,4","-0,01856763926"
ХМАО,2010,1,1,60,19,"1971870,5","1282,9346","0,0771","0,0885",2245,1537,"0,1029","7,5","0,6668","0,7857","0,52390476","70,3","0,01051939513",331663,"0,06254905667","1811590,9","1191,052531","-0,07527316318","6,8","-0,1052631579","0,6668","0,7857","0,01130319149","-0,03122594662",2444,"-0,04493942946","8,9","0,2027027027"
ХМАО,2011,0,1,56,1,"2440432,6","1563,3777","0,2186","0,2376",2011,1561,"-0,1600","6,3","0,41","0,531","0,21771","70,91","0,01561483409",411168,"0,239716218","1971870,5","1282,934613","0,07714360135","7,5","0,1029411765","0,6668","0,7857","0,01051939513","0,06254905667",2245,"-0,08142389525","10,8","0,2134831461"
ХМАО,2012,0,1,57,2,"2703558,8","1706,7922","0,0917","0,1078",1743,1584,"-0,1270","5,5","0,6641","0,6406","0,42542246","71,79","0,01473414478",426725,"0,03783611565","2440432,6","1563,377707","0,2185950016","6,3","-0,16","0,41","0,531","0,01561483409","0,239716218",2011,"-0,1042316258","10,6","-0,01851851852"
ХМАО,2013,0,1,58,3,"2729122,4","1708,9057","0,0012","0,0095",1586,1597,"-0,1091","4,9","0,6641","0,6406","0,42542246","72,23","0,008207070707",451934,"0,05907551702","2703558,8","1706,792172","0,09173372789","5,5","-0,126984127","0,6641","0,6406","0,01473414478","0,03783611565",1743,"-0,1332670313","9,8","-0,07547169811"
ХМАО,2014,0,1,59,4,"2860498,9","1774,5030","0,0384","0,0481",1504,1612,"-0,0612","4,6","0,6641","0,6406","0,42542246","72,27","0,009392611146",457334,"0,01194864737","2729122,4","1708,905698","0,001238303352","4,9","-0,1090909091","0,6641","0,6406","0,008207070707","0,05907551702",1586,"-0,09007458405","10,4","0,0612244898"
ХМАО,2015,0,1,60,5,"3154058,7","1939,7655","0,0931","0,1026",1469,1626,"-0,0435","4,4","0,6641","0,6406","0,42542246","72,58","0,008684863524",473054,"0,03437312774","2860498,9","1774,50304","0,038385583","4,6","-0,0612244898","0,6641","0,6406","0,009392611146","0,01194864737",1504,"-0,05170239596","11,1","0,06730769231"
ХМАО,2016,0,1,61,6,"3068148,5","1864,0027","-0,0391","-0,0272",1381,1646,"0,0227","4,5","0,4161","0,393","0,1635273","73,5","0,012300123",488417,"0,03247620779","3154058,7","1939,765498","0,09313168518","4,4","-0,04347826087","0,6641","0,6406","0,008684863524","0,03437312774",1469,"-0,0232712766","11,9","0,07207207207"
ХМАО,2017,0,1,62,7,"3492525,1","2110,2871","0,1321","0,1383",1372,1655,"-0,2667","3,3","0,4161","0,393","0,1635273","73,87","0,005467800729",557495,"0,1414324235","3068148,5","1864,002734","-0,03905769245","4,5","0,02272727273","0,4161","0,393","0,012300123","0,03247620779",1381,"-0,05990469707","11,6","-0,02521008403"
ХМАО,2018,0,1,63,8,"4447475,7","2672,7618","0,2665","0,2734",1279,1664,"-0,2424","2,5","0,762","0,697","0,531114","74,28","0,005438066465",560866,"0,006046691002","3492525,1","2110,287069","0,1321265957","3,3","-0,2666666667","0,4161","0,393","0,005467800729","0,1414324235",1372,"-0,006517016655","9,5","-0,1810344828"
ХМАО,2019,0,1,64,9,,,,,,1675,"0,0000","2,5","0,762","0,697","0,531114","75,04","0,006610576923",571229,"0,01847678412","4447475,7","2672,761839","0,2665394569","2,5","-0,2424242424","0,762","0,697","0,005438066465","0,006046691002","1278,605769","-0,06807159677",9,"-0,05263157895"
ЯНАО,2000,0,0,45,6,126498,"254,0120",,,1723,498,"-0,2178","7,9","0,5901","0,6839","0,40356939","66,71","-0,7026865672",165811,"-0,709729373",,,,"2,5",0,"0,762","0,697","0,006610576923","0,01847678412",,,"8,9","-0,01111111111"
ЯНАО,2001,0,1,49,7,"186784,7","371,3414","0,4619","0,4766",1707,503,"-0,1013","7,1","0,5901","0,6839","0,40356939",,"0,01004016064",199188,"0,2012954508",126498,"254,0120482",,"7,9","-0,2178217822","0,5901","0,6839","-0,7026865672","-0,709729373",1723,,"11,1","0,2471910112"
ЯНАО,2002,0,1,50,8,"262447,4","515,6138","0,3885","0,4051",1517,509,"-0,0282","6,9","0,5901","0,6839","0,40356939",,"0,01192842942",257930,"0,2949073237","186784,7","371,3413519","0,4619044826","7,1","-0,1012658228","0,5901","0,6839","0,01004016064","0,2012954508",1707,"-0,009286128845","9,3","-0,1621621622"
ЯНАО,2003,0,1,51,9,"283181,2","554,1706","0,0748","0,0790",1654,511,"-0,2029","5,5","0,4582","0,5213","0,23885966",,"0,003929273084",324528,"0,2582018377","262447,4","515,6137525","0,3885169261","6,9","-0,02816901408","0,5901","0,6839","0,01192842942","0,2949073237",1517,"-0,1113063855","7,7","-0,1720430108"
ЯНАО,2004,0,1,52,10,"355718,4","690,7153","0,2464","0,2562",1883,515,"0,1818","6,5","0,845","0,8084","0,683098",,"0,00782778865",321129,"-0,01047367253","283181,2","554,1706458","0,07477863644","5,5","-0,2028985507","0,4582","0,5213","0,003929273084","0,2582018377",1654,"0,09030982202",8,"0,03896103896"
ЯНАО,2005,0,1,53,11,"441721,8","854,3942","0,2370","0,2418",2561,517,"0,0923","7,1","0,845","0,8084","0,683098","67,58","0,003883495146",273718,"-0,147638488","355718,4","690,7153398","0,2463946711","6,5","0,1818181818","0,845","0,8084","0,00782778865","-0,01047367253",1883,"0,138452237","7,3","-0,0875"
ЯНАО,2006,0,1,54,12,"546365,8","1046,6778","0,2251","0,2369",2498,522,"-0,2394","5,4","0,845","0,8084","0,683098",,"0,009671179884",328656,"0,20071022","441721,8","854,3941973","0,2369700629","7,1","0,09230769231","0,845","0,8084","0,003883495146","-0,147638488",2561,"0,3600637281","8,7","0,1917808219"
ЯНАО,2007,0,1,55,13,"594678,6","1134,8828","0,0843","0,0884",2187,524,"-0,5000","2,7","0,7835","0,8487","0,66495645","70,22","0,003831417625",550774,"0,6758373497","546365,8","1046,677778","0,2250525356","5,4","-0,2394366197","0,845","0,8084","0,009671179884","0,20071022",2498,"-0,02459976572","7,14","-0,1793103448"
ЯНАО,2008,0,1,56,14,719397,"1375,5201","0,2120","0,2097",1957,523,"1,1111","5,7","0,8386","0,9196","0,77117656",,"-0,001908396947",763361,"0,385978641","594678,6","1134,882824","0,08427144296","2,7","-0,5","0,7835","0,8487","0,003831417625","0,6758373497",2187,"-0,1244995997","6,8","-0,04761904762"
ЯНАО,2009,0,1,57,15,"651871,4","1244,0294","-0,0956","-0,0939",1844,524,"-0,1930","4,6","0,8386","0,9196","0,77117656",,"0,001912045889",657689,"-0,1384299172",719397,"1375,520076","0,2120370904","5,7","1,111111111","0,8386","0,9196","-0,001908396947","0,385978641",1957,"-0,1051668953","6,5","-0,04411764706"
ЯНАО,2010,1,1,58,16,"782214,9","1489,9331","0,1977","0,2000",1838,525,"-0,0435","4,4","0,8386","0,9196","0,77117656","70,05","0,001908396947",739125,"0,1238214414","651871,4","1244,029389","-0,09559343365","4,6","-0,1929824561","0,8386","0,9196","0,001912045889","-0,1384299172",1844,"-0,05774144098","7,8","0,2"
ЯНАО,2011,0,1,40,1,"966110,4","1799,0883","0,2075","0,2351",1770,537,"-0,1591","3,7","0,717","0,756","0,542052","70,16","0,02285714286",899014,"0,2163220024","782214,9","1489,933143","0,1976671578","4,4","-0,04347826087","0,8386","0,9196","0,001908396947","0,1238214414",1838,"-0,003253796095","7,7","-0,01282051282"
ЯНАО,2012,0,1,41,2,"1191271,9","2197,9186","0,2217","0,2331",1692,542,"-0,0811","3,4","0,8458","0,9335","0,7895543","70,66","0,009310986965",1077770,"0,1988356132","966110,4","1799,088268","0,2074959717","3,7","-0,1590909091","0,717","0,756","0,02285714286","0,2163220024",1770,"-0,03699673558","7,4","-0,03896103896"
ЯНАО,2013,0,1,42,3,"1375878,8","2547,9237","0,1592","0,1550",1692,540,"-0,0588","3,2","0,8458","0,9335","0,7895543","71,23","-0,0036900369",1115700,"0,03519303748","1191271,9","2197,918635","0,2216847131","3,4","-0,08108108108","0,8458","0,9335","0,009310986965","0,1988356132",1692,"-0,04406779661","6,4","-0,1351351351"
ЯНАО,2014,0,1,43,4,"1633382,2","3024,7819","0,1872","0,1872",1669,540,"-0,0313","3,1","0,8458","0,9335","0,7895543","71,92",0,1397087,"0,2522066864","1375878,8","2547,923704","0,1592438699","3,2","-0,05882352941","0,8458","0,9335","-0,0036900369","0,03519303748",1692,0,"6,4",0
ЯНАО,2015,0,1,44,5,"1791825,6","3355,4787","0,1093","0,0970",1789,534,"0,1613","3,6","0,8458","0,9335","0,7895543","71,7","-0,01111111111",1451285,"0,03879357549","1633382,2","3024,781852","0,1871555838","3,1","-0,03125","0,8458","0,9335",0,"0,2522066864",1669,"-0,01359338061","6,7","0,046875"
ЯНАО,2016,0,1,45,6,"2025508,1","3778,9330","0,1262","0,1304",1495,536,"-0,2778","2,6","0,6714","0,7441","0,49958874","72,13","0,003745318352",2042850,"0,4076146312","1791825,6","3355,478652","0,1093291404","3,6","0,1612903226","0,8458","0,9335","-0,01111111111","0,03879357549",1789,"0,07189934092","7,5","0,1194029851"
ЯНАО,2017,0,1,46,7,"2453551,7","4560,5050","0,2068","0,2113",1537,538,"0,2308","3,2","0,6714","0,7441","0,49958874","73,53","0,003731343284",1990738,"-0,02550945982","2025508,1","3778,933022","0,1261979034","2,6","-0,2777777778","0,6714","0,7441","0,003745318352","0,4076146312",1495,"-0,1643376188","7,1","-0,05333333333"
ЯНАО,2018,1,1,47,8,"3083544,5","5699,7126","0,2498","0,2568",1424,541,"-0,3438","2,1","0,8554","0,9187","0,78585598","74,07","0,005576208178",1891625,"-0,04978706389","2453551,7","4560,505019","0,2068234583","3,2","0,2307692308","0,6714","0,7441","0,003731343284","-0,02550945982",1537,"0,02809364548","6,1","-0,1408450704"
ЯНАО,2019,0,1,31,1,,,,,,544,"-0,0952","1,9","0,8554","0,9187","0,78585598","74,18","0,005545286506",1592897,"-0,1579213639","3083544,5","5699,712569","0,2497985522","2,1","-0,34375","0,8554","0,9187","0,005576208178","-0,04978706389","1424,214418","-0,07338033979","5,8","-0,04918032787"
Челябинская область,2000,0,0,54,3,"135248,4","37,1154",,"0,6189",2264,3644,"-0,3136","8,1","0,4939","0,6746","0,33318494","64,65","5,698529412",6092,"-0,9961755217",,"22,7137","-0,9960149394","1,9","-0,09523809524","0,8554","0,9187","0,005545286506","-0,1579213639",,,"5,6","-0,03448275862"
Челябинская область,2001,0,0,55,4,"151487,2","41,8242","0,1269","0,1201",2262,3622,"0,0741","8,7","0,4939","0,6746","0,33318494",,"-0,006037321625",8330,"0,3673670387","135248,4","37,11536773","0,6340520359","8,1","-0,313559322","0,4939","0,6746","5,698529412","-0,9961755217",2264,,"30,7","4,482142857"
Челябинская область,2002,0,0,56,5,"172446,4","47,9284","0,1459","0,1384",1757,3598,"-0,2644","6,4","0,4939","0,6746","0,33318494",,"-0,006626173385",9255,"0,1110444178","151487,2","41,82418553","0,1268697602","8,7","0,07407407407","0,4939","0,6746","-0,006037321625","0,3673670387",2262,"-0,0008833922261","34,3","0,1172638436"
Челябинская область,2003,0,0,57,6,"220185,2","61,6938","0,2872","0,2768",1956,3569,"-0,0781","5,9","0,3378","0,4602","0,15545556",,"-0,008060033352",10231,"0,10545651","172446,4","47,92840467","0,1459495041","6,4","-0,2643678161","0,4939","0,6746","-0,006626173385","0,1110444178",1757,"-0,2232537577","29,7","-0,1341107872"
Челябинская область,2004,0,1,58,7,"291179,9","82,2078","0,3325","0,3224",2280,3542,"-0,1186","5,2","0,7018","0,6578","0,46164404",,"-0,007565144298",16595,"0,622031082","220185,2","61,69380779","0,2872076218","5,9","-0,078125","0,3378","0,4602","-0,008060033352","0,10545651",1956,"0,1132612408","24,5","-0,1750841751"
Челябинская область,2005,0,1,59,8,"349957,2","99,5045","0,2104","0,2019",2787,3517,"0,0385","5,4","0,7018","0,6578","0,46164404","64,76","-0,007058159232",20641,"0,243808376","291179,9","82,20776398","0,3325124015","5,2","-0,1186440678","0,7018","0,6578","-0,007565144298","0,622031082",2280,"0,1656441718","21,1","-0,1387755102"
Челябинская область,2006,0,1,60,9,446918,"127,8004","0,2844","0,2771",3098,3497,"-0,0556","5,1","0,7018","0,6578","0,46164404",,"-0,005686664771",25436,"0,2323046364","349957,2","99,50446403","0,2104022688","5,4","0,03846153846","0,7018","0,6578","-0,007058159232","0,243808376",2787,"0,2223684211",15,"-0,2890995261"
Челябинская область,2007,0,1,61,10,"575643,7","164,9882","0,2910","0,2880",2820,3489,"-0,5098","2,5","0,6111","0,6721","0,41072031","67,14","-0,00228767515",37482,"0,4735807517",446918,"127,8004003","0,2843685114","5,1","-0,05555555556","0,7018","0,6578","-0,005686664771","0,2323046364",3098,"0,1115895228","12,4","-0,1733333333"
Челябинская область,2008,0,1,62,11,"664492,7","190,6722","0,1557","0,1543",2572,3485,"0,7600","4,4","0,6563","0,68","0,446284",,"-0,001146460304",51910,"0,3849314338","575643,7","164,9881628","0,2909831452","2,5","-0,5098039216","0,6111","0,6721","-0,00228767515","0,4735807517",2820,"-0,08973531311","11,74","-0,05322580645"
Челябинская область,2009,0,1,63,12,564671,"162,1686","-0,1495","-0,1502",2440,3482,"0,8182",8,"0,6563","0,68","0,446284",,"-0,0008608321377",41755,"-0,1956270468","664492,7","190,6722238","0,1556721439","4,4","0,76","0,6563","0,68","-0,001146460304","0,3849314338",2572,"-0,08794326241","10,7","-0,08858603066"
Челябинская область,2010,1,1,64,13,"652865,5","187,8209","0,1582","0,1562",2422,3476,"-0,0500","7,6","0,6563","0,68","0,446284","68,41","-0,001723147616",43442,"0,04040234702",564671,"162,1685813","-0,1494902717",8,"0,8181818182","0,6563","0,68","-0,0008608321377","-0,1956270468",2440,"-0,05132192846","10,9","0,01869158879"
Челябинская область,2011,0,1,42,1,774401,"222,5290","0,1848","0,1862",2216,3480,"-0,1184","6,7","0,494","0,595","0,29393","68,79","0,001150747986",50777,"0,1688458174","652865,5","187,8209148","0,1581831287","7,6","-0,05","0,6563","0,68","-0,001723147616","0,04040234702",2422,"-0,00737704918","10,4","-0,04587155963"
Челябинская область,2012,0,1,43,2,"841972,3","241,5989","0,0857","0,0873",2026,3485,"-0,0448","6,4","0,6502","0,6271","0,40774042","68,97","0,001436781609",55364,"0,09033617583",774401,"222,529023","0,1847936273","6,7","-0,1184210526","0,494","0,595","0,001150747986","0,1688458174",2216,"-0,08505367465","10,8","0,03846153846"
Челябинская область,2013,0,1,44,3,"882339,6","252,8194","0,0464","0,0479",1941,3490,"-0,0625",6,"0,6502","0,6271","0,40774042","69,52","0,00143472023",61635,"0,11326855","841972,3","241,5989383","0,08569630632","6,4","-0,0447761194","0,6502","0,6271","0,001436781609","0,09033617583",2026,"-0,0857400722","10,1","-0,06481481481"
Челябинская область,2014,1,1,45,4,"993900,6","284,1340","0,1239","0,1264",1795,3498,"0,0333","6,2","0,6502","0,6271","0,40774042","69,71","0,00229226361",65221,"0,0581812282","882339,6","252,8193696","0,04644238671",6,"-0,0625","0,6502","0,6271","0,00143472023","0,11326855",1941,"-0,04195459033","11,1","0,09900990099"
Челябинская область,2015,0,1,57,1,"1209242,7","345,3992","0,2156","0,2167",2018,3501,"0,1290",7,"0,6502","0,6271","0,40774042","69,9","0,0008576329331",62086,"-0,04806734027","993900,6","284,1339623","0,1238615249","6,2","0,03333333333","0,6502","0,6271","0,00229226361","0,0581812282",1795,"-0,0752189593","11,7","0,05405405405"
Челябинская область,2016,0,1,58,2,"1271133,1","362,9735","0,0509","0,0512",1844,3502,"0,0143","7,1","0,3819","0,4437","0,16944903","70,5","0,0002856326764",56629,"-0,08789421126","1209242,7","345,3992288","0,2156210614",7,"0,1290322581","0,6502","0,6271","0,0008576329331","-0,04806734027",2018,"0,1242339833","13,7","0,1709401709"
Челябинская область,2017,0,1,59,3,"1353119,5","387,3803","0,0672","0,0645",1950,3493,"-0,0704","6,6","0,3819","0,4437","0,16944903","71,53","-0,002569960023",56892,"0,00464426354","1271133,1","362,9734723","0,05088095758","7,1","0,01428571429","0,3819","0,4437","0,0002856326764","-0,08789421126",1844,"-0,08622398414","13,8","0,007299270073"
Челябинская область,2018,0,1,60,4,"1473727,8","423,9723","0,0945","0,0891",1866,3476,"-0,1515","5,6","0,73","0,6639","0,484647","71,64","-0,00486687661",73181,"0,2863144203","1353119,5","387,3803321","0,06724144229","6,6","-0,07042253521","0,3819","0,4437","-0,002569960023","0,00464426354",1950,"0,05748373102","13,2","-0,04347826087"
Челябинская область,2019,1,1,61,5,,,,,,3466,"-0,0893","5,1","0,73","0,6639","0,484647","72,08","-0,002876869965",86156,"0,1773001189","1473727,8","423,9723245","0,09446011939","5,6","-0,1515151515","0,73","0,6639","-0,00486687661","0,2863144203","1865,995397","-0,04307928359","12,8","-0,0303030303"
Республика Алтай,2000,0,0,48,2,3733,"18,3892",,"0,4555",2591,203,"-0,0789","17,5","0,3789","0,6764","0,25628796","62,83","-0,9414310444",3033,"-0,9647964158",,"12,5511","-0,9703964168","5,1","-0,08928571429","0,73","0,6639","-0,002876869965","0,1773001189",,,"12,8",0
Республика Алтай,2001,0,0,49,3,5654,"27,8522","0,5146","0,5146",2325,203,"-0,4457","9,7","0,3789","0,6764","0,25628796",,0,5566,"0,8351467194",3733,"18,38916256","0,4651434983","17,5","-0,07894736842","0,3789","0,6764","-0,9414310444","-0,9647964158",2591,,"59,8","3,671875"
Республика Алтай,2002,1,0,50,4,"5310,6","26,1606","-0,0607","-0,0607",1842,203,"0,1856","11,5","0,3789","0,6764","0,25628796",,0,6354,"0,1415738412",5654,"27,85221675","0,5145995178","9,7","-0,4457142857","0,3789","0,6764",0,"0,8351467194",2325,"-0,1026630645","54,3","-0,09197324415"
Республика Алтай,2003,0,0,69,1,"6903,9","34,0094","0,3000","0,3000",2343,203,"-0,1130","10,2","0,2635","0,5342","0,1407617",,0,5851,"-0,07916273214","5310,6","26,16059113","-0,06073576229","11,5","0,1855670103","0,3789","0,6764",0,"0,1415738412",1842,"-0,2077419355","39,3","-0,2762430939"
Республика Алтай,2004,0,0,70,2,"8516,7","41,9542","0,2336","0,2336",2307,203,"-0,0588","9,6","0,7503","0,6258","0,46953774",,0,10615,"0,8142197915","6903,9","34,00935961","0,3000225963","10,2","-0,1130434783","0,2635","0,5342",0,"-0,07916273214",2343,"0,2719869707","38,3","-0,02544529262"
Республика Алтай,2005,0,0,71,3,"8805,8","43,5931","0,0391","0,0339",2661,202,"0,0417",10,"0,7503","0,6258","0,46953774","60,38","-0,004926108374",14427,"0,3591144607","8516,7","41,95418719","0,2336070916","9,6","-0,05882352941","0,7503","0,6258",0,"0,8142197915",2307,"-0,01536491677","36,8","-0,03916449086"
Республика Алтай,2006,1,0,72,4,"11609,4","57,4723","0,3184","0,3184",3118,202,"0,1600","11,6","0,7503","0,6258","0,46953774",,0,20229,"0,4021626118","8805,8","43,59306931","0,03906361259",10,"0,04166666667","0,7503","0,6258","-0,004926108374","0,3591144607",2661,"0,1534460338","36,4","-0,01086956522"
Республика Алтай,2007,0,1,54,1,"15108,5","74,4261","0,2950","0,3014",3067,203,"-0,2241",9,"0,6946","0,6833","0,47462018","64,33","0,00495049505",29474,"0,4570171536","11609,4","57,47227723","0,318381067","11,6","0,16","0,7503","0,6258",0,"0,4021626118",3118,"0,1717399474","36,84","0,01208791209"
Республика Алтай,2008,0,1,55,2,18701,"91,2244","0,2257","0,2378",2945,205,"0,4000","12,6","0,7382","0,7686","0,56738052",,"0,009852216749",37229,"0,2631132524","15108,5","74,42610837","0,2949914631",9,"-0,224137931","0,6946","0,6833","0,00495049505","0,4570171536",3067,"-0,01635663887","33,8","-0,08251900109"
Республика Алтай,2009,0,1,56,3,"19858,5","96,8707","0,0619","0,0619",2887,205,"0,1032","13,9","0,7382","0,7686","0,56738052",,0,34962,"-0,06089338956",18701,"91,22439024","0,2257041546","12,6","0,4","0,7382","0,7686","0,009852216749","0,2631132524",2945,"-0,03977828497","26,5","-0,2159763314"
Республика Алтай,2010,0,1,57,4,"22393,7","108,1821","0,1168","0,1277",2486,207,"-0,1151","12,3","0,7382","0,7686","0,56738052","65,68","0,009756097561",46233,"0,3223785825","19858,5","96,87073171","0,06189508582","13,9","0,1031746032","0,7382","0,7686",0,"-0,06089338956",2887,"-0,01969439728","32,2","0,2150943396"
Республика Алтай,2011,0,1,58,5,"26380,8","126,2239","0,1668","0,1780",2372,209,"0,0894","13,4","0,533","0,628","0,334724","65,4","0,009661835749",70320,"0,5209914996","22393,7","108,1821256","0,1167679205","12,3","-0,1151079137","0,7382","0,7686","0,009756097561","0,3223785825",2486,"-0,1388985106","17,9","-0,4440993789"
